,unique_id,cnn_intrsctn_fkey,cnn_sgmt_fkey,case_id_pkey,tb_latitude,tb_longitude,geocode_source,geocode_location,collision_datetime,collision_date,collision_time,accident_year,month,day_of_week,time_cat,juris,officer_id,reporting_district,beat_number,primary_rd,secondary_rd,distance,direction,weather_1,weather_2,collision_severity,type_of_collision,mviw,ped_action,road_surface,road_cond_1,road_cond_2,lighting,control_device,intersection,vz_pcf_code,vz_pcf_group,vz_pcf_description,vz_pcf_link,number_killed,number_injured,street_view,dph_col_grp,dph_col_grp_description,party_at_fault,party1_type,party1_dir_of_travel,party1_move_pre_acc,party2_type,party2_dir_of_travel,party2_move_pre_acc,point,data_as_of,data_updated_at,data_loaded_at,:@computed_region_jwn9_ihcz,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md
303,7133,21849000,1667000.0,9015431,37.7421354945399,-122.425897725298,SFPD-CROSSROADS,CITY STREET,2006-08-31T07:37:00.000,2006-08-31T00:00:00.000,07:37:00,2006,August,Thursday,6:01 am to 10:00 am,3801,344,INGLE,0H2,30TH ST,CHENERY ST,24.0,West,Clear,Not Stated,Injury (Other Visible),Overturned,Non-Collision,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7421354945399,-122.425897725298",FF,Bicycle Only,,Bicyclist,East,Proceeding Straight,,,,POINT (-122.425896 37.742134),2006-08-31T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:03.238,59.0,59.0,9.0,5.0,10.0
304,20808,24450000,13145101.0,4270865,37.7775086892586,-122.419812581518,SFPD-CROSSROADS,CITY STREET,2009-05-14T13:28:00.000,2009-05-14T00:00:00.000,13:28:00,2009,May,Thursday,10:01 am to 2:00 pm,3801,00779,NORTH,3E62,VAN NESS AVE,HAYES ST,80.0,North,Clear,Not Stated,Injury (Severe),Other,Fixed Object,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7775086892586,-122.419812581518",FF,Bicycle Only,,Bicyclist,South,Proceeding Straight,,,,POINT (-122.419815 37.777508),2009-05-14T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:03.790,21.0,21.0,4.0,11.0,9.0
305,3404,20213000,209101.0,4931811,37.7366930691933,-122.389966429457,SFPD-CROSSROADS,CITY STREET,2010-11-12T19:55:00.000,2010-11-12T00:00:00.000,19:55:00,2010,November,Friday,6:01 pm to 10:00 pm,3801,1511,BAYVI,3C11D,03RD ST,MCKINNON AVE,120.0,North,Clear,Not Stated,Injury (Other Visible),Vehicle/Pedestrian,Pedestrian,Crossing Not in Crosswalk,Dry,No Unusual Condition,Not Stated,Dark - Street Lights,,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7366930691933,-122.389966429457",BB,Vehicle-Pedestrian,,Pedestrian,Not Stated,Not Stated,Driver,South,Proceeding Straight,POINT (-122.38997 37.736694),2010-11-12T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:03.845,86.0,86.0,2.0,9.0,1.0
306,37690,33407000,7707101.0,2814030,37.7298348681135,-122.471795954774,SFPD-CROSSROADS,CITY STREET,2006-09-29T12:55:00.000,2006-09-29T00:00:00.000,12:55:00,2006,September,Friday,10:01 am to 2:00 pm,3801,1629,TARAV,314,JUNIPERO SERRA BLVD,MONCADA WAY,15.0,North,Cloudy,Not Stated,Injury (Complaint of Pain),Rear End,Parked Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7298348681135,-122.471795954774",AA,Vehicle(s) Only Involved,,Driver,North,Proceeding Straight,Parked Vehicle,North,Parked,POINT (-122.471794 37.729836),2006-09-29T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:03.927,67.0,67.0,10.0,8.0,41.0
307,39370,22982000,478000.0,4831828,37.7494082529246,-122.466360097268,SFPD-CROSSROADS,CITY STREET,2010-08-05T13:25:00.000,2010-08-05T00:00:00.000,13:25:00,2010,August,Thursday,10:01 am to 2:00 pm,3801,561,,3I60,10TH AVE,QUINTARA ST,122.0,North,Clear,Not Stated,Injury (Other Visible),Overturned,Fixed Object,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7494082529246,-122.466360097268",AA,Vehicle(s) Only Involved,,Driver,South,Proceeding Straight,,,,POINT (-122.46636 37.74941),2010-08-05T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:04.027,45.0,45.0,10.0,8.0,14.0
308,39862,23418000,12283201.0,5325089,37.7471970605425,-122.494869006575,SFPD-CROSSROADS,CITY STREET,2011-08-23T11:25:00.000,2011-08-23T00:00:00.000,11:25:00,2011,August,Tuesday,10:01 am to 2:00 pm,3801,450,,003,SUNSET BLVD,QUINTARA ST,225.0,South,Clear,Not Stated,Injury (Complaint of Pain),Hit Object,Fixed Object,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7471970605425,-122.494869006575",AA,Vehicle(s) Only Involved,,Driver,South,Proceeding Straight,,,,POINT (-122.494865 37.747196),2011-08-23T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:04.061,39.0,39.0,10.0,7.0,35.0
309,2729,20574000,2814000.0,2626244,37.7235957873722,-122.400776382792,SFPD-CROSSROADS,CITY STREET,2006-03-28T16:27:00.000,2006-03-28T00:00:00.000,16:27:00,2006,March,Tuesday,2:01 pm to 6:00 pm,3801,4104,,,BAY SHORE BLVD,PAUL AVE,8.0,South,Clear,Not Stated,Injury (Complaint of Pain),Vehicle/Pedestrian,Pedestrian,Crossing Not in Crosswalk,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7235957873722,-122.400776382792",BB,Vehicle-Pedestrian,,Pedestrian,Not Stated,Not Stated,Driver,South,Making Left Turn,POINT (-122.40078 37.723595),2006-03-28T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:04.154,91.0,91.0,2.0,2.0,25.0
310,45242,27628000,,4274197,37.7863148063867,-122.472625790378,SFPD-CROSSROADS,CITY STREET,2009-04-22T12:55:00.000,2009-04-22T00:00:00.000,12:55:00,2009,April,Wednesday,10:01 am to 2:00 pm,3801,1597,RICH,3G62,PARK PRESIDIO BLVD,LAKE ST,0.0,Not Stated,Clear,Not Stated,Injury (Other Visible),Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7863148063867,-122.472625790378",CC,Vehicle-Bicycle,,Driver,South,Making Left Turn,Bicyclist,East,Proceeding Straight,POINT (-122.472626 37.786316),2009-04-22T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:04.305,2.0,2.0,,6.0,33.0
311,19161,26004000,3784000.0,170449518,37.7672452201746,-122.435616279195,SFPD-CROSSROADS,CITY STREET,2017-06-01T16:32:00.000,2017-06-01T00:00:00.000,16:32:00,2017,June,Thursday,2:01 pm to 6:00 pm,3801,4086,PARK,3F00,CASTRO ST,14TH ST,30.0,South,Clear,Not Stated,Injury (Complaint of Pain),Rear End,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection Rear End <= 150ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7672452201746,-122.435616279195",AA,Vehicle(s) Only Involved,,Driver,North,Backing,Driver,North,Stopped In Road,POINT (-122.435616 37.767246),2017-06-01T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:04.324,28.0,28.0,7.0,5.0,5.0
312,36727,22554000,,1994943,37.7129273747031,-122.472737204829,SFPD-CROSSROADS,CITY STREET,2005-04-20T15:35:00.000,2005-04-20T00:00:00.000,15:35:00,2005,April,Wednesday,2:01 pm to 6:00 pm,3801,127,,3I5D,BROTHERHOOD WAY,CHUMASERO DR,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Rear End,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,2,"https://maps.google.com/maps?q=&layer=c&cbll=37.7129273747031,-122.472737204829",AA,Vehicle(s) Only Involved,,Driver,West,Proceeding Straight,Driver,West,Proceeding Straight,POINT (-122.47274 37.71293),2005-04-20T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:04.989,42.0,42.0,10.0,8.0,16.0
313,39150,23183000,920201.0,2036301,37.7433973823414,-122.475725572985,SFPD-CROSSROADS,CITY STREET,2005-01-01T12:46:00.000,2005-01-01T00:00:00.000,12:46:00,2005,January,Saturday,10:01 am to 2:00 pm,3801,2137,TARAV,4B31,19TH AVE,SANTIAGO ST,554.0,South,Raining,Not Stated,Injury (Other Visible),Rear End,Other Motor Vehicle,No Pedestrian Involved,Wet,No Unusual Condition,Not Stated,Daylight,Functioning,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,5,"https://maps.google.com/maps?q=&layer=c&cbll=37.7433973823414,-122.475725572985",AA,Vehicle(s) Only Involved,,Driver,South,Proceeding Straight,Driver,South,Proceeding Straight,POINT (-122.47572 37.743397),2005-01-01T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:05.320,40.0,40.0,10.0,8.0,41.0
314,27034,30727000,8737102.0,2063463,37.793372239502,-122.396069991534,SFPD-CROSSROADS,CITY STREET,2005-05-22T16:00:00.000,2005-05-22T00:00:00.000,16:00:00,2005,May,Sunday,2:01 pm to 6:00 pm,3801,001593,SOUTH,4B51,MARKET ST,DRUMM ST,77.0,East,Clear,Not Stated,Injury (Complaint of Pain),Rear End,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection Rear End <= 150ft,Unknown,Unknown,Unknown,Not Stated,0,2,"https://maps.google.com/maps?q=&layer=c&cbll=37.793372239502,-122.396069991534",AA,Vehicle(s) Only Involved,,Driver,East,Proceeding Straight,Driver,East,Other,POINT (-122.39607 37.793373),2005-05-22T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:05.398,108.0,108.0,6.0,10.0,8.0
315,5657,21023000,,2081799,37.7395662721441,-122.406978584772,SFPD-CROSSROADS,CITY STREET,2005-06-07T07:50:00.000,2005-06-07T00:00:00.000,07:50:00,2005,June,Tuesday,6:01 am to 10:00 am,3801,000654,,3C60,BAY SHORE BLVD,CORTLAND AVE,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Overturned,Non-Collision,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7395662721441,-122.406978584772",FF,Bicycle Only,,Bicyclist,East,Making Left Turn,,,,POINT (-122.406975 37.739567),2005-06-07T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:05.469,82.0,82.0,2.0,9.0,1.0
316,12515,25804000,,2108095,37.7641957129503,-122.433074471299,SFPD-CROSSROADS,CITY STREET,2005-06-28T11:20:00.000,2005-06-28T00:00:00.000,11:20:00,2005,June,Tuesday,10:01 am to 2:00 pm,3801,001617,MISSI,4B2C,NOE ST,MARKET ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Vehicle/Pedestrian,Other Object,Crossing Not in Crosswalk,Not Stated,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7641957129503,-122.433074471299",DD,Bicycle-Pedestrian,,Pedestrian,West,Not Stated,Bicyclist,North,Making Left Turn,POINT (-122.433075 37.764194),2005-06-28T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:05.584,38.0,38.0,3.0,5.0,5.0
317,23601,24541000,7033000.0,2146560,37.7875750469961,-122.397250084335,SFPD-CROSSROADS,CITY STREET,2005-07-15T15:23:00.000,2005-07-15T00:00:00.000,15:23:00,2005,July,Friday,2:01 pm to 6:00 pm,3801,1870,SOTHE,3B62,HOWARD ST,02ND ST,411.0,East,Clear,Not Stated,Injury (Complaint of Pain),Vehicle/Pedestrian,Pedestrian,"In Road, Including Shoulder",Dry,No Unusual Condition,Not Stated,Daylight,,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7875750469961,-122.397250084335",BB,Vehicle-Pedestrian,1.0,Pedestrian,South,Not Stated,Driver,South,Making Right Turn,POINT (-122.39725 37.787575),2005-07-15T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:05.735,32.0,32.0,1.0,10.0,8.0
318,47272,25173000,,190270008,37.7874871173,-122.418364867,SFPD-INTERIM DB,CITY STREET,2019-04-16T09:21:00.000,2019-04-16T00:00:00.000,09:21:00,2019,April,Tuesday,6:01 am to 10:00 am,3801,998,Northern,3,HEMLOCK ST,LARKIN ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Vehicle/Pedestrian,Pedestrian,"In Road, Including Shoulder",Dry,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,Unknown,Unknown,Unknown,,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7874871173,-122.418364867",BB,Vehicle-Pedestrian,,Driver,Not Stated,Proceeding Straight,Pedestrian,South,Proceeding Straight,POINT (-122.418365 37.787487),2019-05-01T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:05.932,50.0,50.0,6.0,3.0,21.0
319,44963,27612000,493000.0,2188604,37.786066095804,-122.470016701475,SFPD-CROSSROADS,CITY STREET,2005-08-17T08:30:00.000,2005-08-17T00:00:00.000,08:30:00,2005,August,Wednesday,6:01 am to 10:00 am,3801,225,RICHM,3G3,11TH AVE,LAKE ST,135.0,South,Cloudy,Not Stated,Injury (Complaint of Pain),Broadside,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Midblock > 20ft,22106,22106,Unsafe starting or backing on highway,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22106,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.786066095804,-122.470016701475",AA,Vehicle(s) Only Involved,1.0,Driver,West,Backing,Driver,North,Proceeding Straight,POINT (-122.47002 37.786068),2005-08-17T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:06.176,5.0,5.0,8.0,4.0,11.0
320,16117,23941000,,2226574,37.7785051048409,-122.405615266463,SFPD-CROSSROADS,CITY STREET,2005-08-26T15:00:00.000,2005-08-26T00:00:00.000,15:00:00,2005,August,Friday,2:01 pm to 6:00 pm,3801,2039,SOUTH,,06TH ST,FOLSOM ST,0.0,Not Stated,Not Stated,Not Stated,Injury (Other Visible),Not Stated,Not Stated,No Pedestrian Involved,Not Stated,Not Stated,Not Stated,Daylight,Not Stated,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7785051048409,-122.405615266463",AA,Vehicle(s) Only Involved,,Driver,North,Not Stated,Driver,East,Not Stated,POINT (-122.40562 37.778503),2005-08-26T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:06.256,32.0,32.0,1.0,10.0,34.0
321,13535,24192000,,2226639,37.7703485171713,-122.409735888977,SFPD-CROSSROADS,CITY STREET,2005-05-28T09:20:00.000,2005-05-28T00:00:00.000,09:20:00,2005,May,Saturday,6:01 am to 10:00 am,3801,1480,B,4B2E,BRYANT ST,10TH ST,0.0,Not Stated,Cloudy,Not Stated,Injury (Other Visible),Broadside,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7703485171713,-122.409735888977",AA,Vehicle(s) Only Involved,1.0,Driver,South,Making Left Turn,Driver,South,Proceeding Straight,POINT (-122.40974 37.770348),2005-05-28T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:06.319,32.0,32.0,1.0,10.0,34.0
322,531,20108000,3634000.0,2232321,37.720468590124,-122.388256315554,SFPD-CROSSROADS,CITY STREET,2005-08-30T10:30:00.000,2005-08-30T00:00:00.000,10:30:00,2005,August,Tuesday,10:01 am to 2:00 pm,3801,000654,BAYVI,3C60,CAMERON WAY,DOUBLE ROCK ST,100.0,South,Clear,Not Stated,Injury (Severe),Sideswipe,Parked Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.720468590124,-122.388256315554",AA,Vehicle(s) Only Involved,,Driver,South,Proceeding Straight,Parked Vehicle,North,Parked,POINT (-122.38826 37.72047),2005-08-30T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:06.430,88.0,88.0,2.0,9.0,1.0
323,9804,24022000,,2311691,37.7657832994918,-122.407534229607,SFPD-CROSSROADS,CITY STREET,2005-09-20T15:57:00.000,2005-09-20T00:00:00.000,15:57:00,2005,September,Tuesday,2:01 pm to 6:00 pm,3801,002122,,,POTRERO AVE,16TH ST,0.0,Not Stated,Cloudy,Not Stated,Injury (Complaint of Pain),Broadside,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7657832994918,-122.407534229607",AA,Vehicle(s) Only Involved,,Driver,South,Proceeding Straight,Driver,East,Making Left Turn,POINT (-122.40753 37.76578),2005-09-20T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:06.765,54.0,54.0,3.0,9.0,20.0
324,40844,27364000,,160257177,37.7598339364745,-122.476813891641,SFPD-CROSSROADS,CITY STREET,2016-03-28T17:45:00.000,2016-03-28T00:00:00.000,17:45:00,2016,March,Monday,2:01 pm to 6:00 pm,3801,1375,CO 1,3111D,19TH AVE,KIRKHAM ST,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Sideswipe,Other Motor Vehicle,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7598339364745,-122.476813891641",AA,Vehicle(s) Only Involved,,Driver,West,Making Right Turn,Driver,West,Making Left Turn,POINT (-122.476814 37.759834),2016-03-28T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:06.874,39.0,39.0,10.0,8.0,35.0
325,5358,20687000,7498000.0,2392245,37.7404856750774,-122.392383082674,SFPD-CROSSROADS,CITY STREET,2005-11-29T06:52:00.000,2005-11-29T00:00:00.000,06:52:00,2005,November,Tuesday,6:01 am to 10:00 am,3801,251,BAYVI,3C4,JERROLD AVE,QUINT ST,260.0,East,Cloudy,Raining,Injury (Complaint of Pain),Broadside,Pedestrian,Not in Road,Wet,No Unusual Condition,Not Stated,Daylight,,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7404856750774,-122.392383082674",BB,Vehicle-Pedestrian,1.0,Driver,South,Making Left Turn,Pedestrian,East,Not Stated,POINT (-122.39238 37.740486),2005-11-29T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:07.297,86.0,86.0,2.0,9.0,1.0
326,19774,26349000,,160860582,37.7732120672114,-122.444216183242,SFPD-CROSSROADS,CITY STREET,2016-10-22T10:30:00.000,2016-10-22T00:00:00.000,10:30:00,2016,October,Saturday,10:01 am to 2:00 pm,3801,1156,PARK,3F00,FELL ST,CENTRAL AVE,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Not Stated,Not Stated,No Pedestrian Involved,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7732120672114,-122.444216183242",FF,Bicycle Only,,Bicyclist,East,Proceeding Straight,Bicyclist,West,Proceeding Straight,POINT (-122.444214 37.773212),2016-10-22T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:07.310,24.0,24.0,7.0,11.0,12.0
327,39312,22895000,,2394315,37.7477767035186,-122.462333242399,SFPD-CROSSROADS,CITY STREET,2005-11-15T14:30:00.000,2005-11-15T00:00:00.000,14:30:00,2005,November,Tuesday,2:01 pm to 6:00 pm,3801,4212,TRAVA,3I16D,PACHECO ST,CASTENADA AVE,0.0,Not Stated,Clear,Not Stated,Injury (Complaint of Pain),Vehicle/Pedestrian,Pedestrian,Crossing in Crosswalk at Intersection,Dry,No Unusual Condition,Not Stated,Daylight,,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7477767035186,-122.462333242399",BB,Vehicle-Pedestrian,,Driver,South,Stopped In Road,Pedestrian,East,Proceeding Straight,POINT (-122.46233 37.747776),2005-11-15T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:07.404,45.0,45.0,10.0,8.0,41.0
328,14520,23796000,,2395863,37.7775532769729,-122.391121419172,SFPD-CROSSROADS,CITY STREET,2005-11-07T17:10:00.000,2005-11-07T00:00:00.000,17:10:00,2005,November,Monday,2:01 pm to 6:00 pm,3801,1395,SOUTH,005,BERRY ST,03RD ST,0.0,Not Stated,Raining,Not Stated,Injury (Other Visible),Not Stated,Pedestrian,Not Stated,Wet,No Unusual Condition,Not Stated,Daylight,Not Stated,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7775532769729,-122.391121419172",BB,Vehicle-Pedestrian,,Driver,West,Backing,Pedestrian,South,Not Stated,POINT (-122.39112 37.777554),2005-11-07T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:07.513,34.0,34.0,1.0,10.0,4.0
329,38427,23308000,8045101.0,2003065,37.7294762686288,-122.493274985097,UCB-TIMS,CITY STREET,2005-05-02T08:10:00.000,2005-05-02T00:00:00.000,08:10:00,2005,May,Monday,6:01 am to 10:00 am,9335,017747,,901,LAKE MERCED BLVD,SUNSET BLVD,150.0,East,Clear,Not Stated,Injury (Complaint of Pain),Hit Object,Other Object,No Pedestrian Involved,Dry,Construction or Repair Zone,Not Stated,Daylight,,Midblock > 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7294762686288,-122.493274985097",AA,Vehicle(s) Only Involved,,Driver,West,Proceeding Straight,,,,POINT (-122.49328 37.729477),2005-05-02T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:07.656,43.0,43.0,10.0,8.0,35.0
330,5720,21084000,,2414219,37.7388814891106,-122.414558859296,SFPD-CROSSROADS,CITY STREET,2005-12-17T18:00:00.000,2005-12-17T00:00:00.000,18:00:00,2005,December,Saturday,2:01 pm to 6:00 pm,3801,1800,H,001,CORTLAND AVE,ELLSWORTH ST,0.0,Not Stated,Raining,Not Stated,Injury (Complaint of Pain),Vehicle/Pedestrian,Pedestrian,Crossing in Crosswalk at Intersection,Wet,No Unusual Condition,Not Stated,Dark - Street Lights,Functioning,Intersection <= 20ft,Unknown,Unknown,Unknown,Not Stated,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7388814891106,-122.414558859296",BB,Vehicle-Pedestrian,1.0,Driver,West,Proceeding Straight,Pedestrian,North,Proceeding Straight,POINT (-122.41456 37.73888),2005-12-17T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:08.804,83.0,83.0,9.0,2.0,2.0
331,38295,23149000,11951201.0,2461577,37.7346292296834,-122.475110589342,SFPD-CROSSROADS,CITY STREET,2006-01-07T05:56:00.000,2006-01-07T00:00:00.000,05:56:00,2006,January,Saturday,2:01 am to 6:00 am,3801,,,,SLOAT BLVD,19TH AVE,3.0,West,Cloudy,Not Stated,Injury (Other Visible),Hit Object,Fixed Object,No Pedestrian Involved,Wet,No Unusual Condition,Not Stated,Dusk - Dawn,Functioning,Intersection <= 20ft,22350,22350,Unsafe speed for prevailing conditions,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350,0,2,"https://maps.google.com/maps?q=&layer=c&cbll=37.7346292296834,-122.475110589342",AA,Vehicle(s) Only Involved,1.0,Driver,West,Making Left Turn,,,,POINT (-122.47511 37.73463),2006-01-07T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:09.317,40.0,40.0,10.0,7.0,35.0
332,46353,30732000,8742201.0,190430149,37.7908531108,-122.399442383,SFPD-INTERIM DB,CITY STREET,2019-06-15T04:45:00.000,2019-06-15T00:00:00.000,04:45:00,2019,June,Saturday,2:01 am to 6:00 am,3801,323,Central,3A,MARKET ST,BATTERY ST,25.0,East,Clear,Not Stated,Injury (Other Visible),Other,Not Stated,No Pedestrian Involved,Wet,No Unusual Condition,Not Stated,Dark - Street Lights,Functioning,Midblock > 20ft,22350,22350,Unsafe speed for prevailing conditions,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350,0,1,"https://maps.google.com/maps?q=&layer=c&cbll=37.7908531108,-122.399442383",FF,Bicycle Only,1.0,Bicyclist,East,Proceeding Straight,,,,POINT (-122.399445 37.79085),2019-07-22T00:00:00.000,2023-04-26T00:00:00.000,2023-07-29T03:31:09.732,108.0,108.0,6.0,10.0,8.0
